ID,MP ID,MP name,party,city,row_number,invoice_reference,invoice_issue_date,provider,provider_U,product,purpose,purpose_CAT,payment_date,net_amount,VAT_amount,gross_amount,claimed_amount,links
7173,733,Bordás Géza,MCP,Mezőkövesd,8.0,4297/00186,2014-04-04,MOL NYRT.,MOL,95-ös benzin,K312/d üzemeltetési anyagok beszerzése,K312D,2014-04-04,1968.0,532.0,2500.0,2500.0,https://drive.google.com/file/d/0B1ve-jHPt_yfdm1PQ0hIM2FONG8/view?usp=drivesdk
4769,658,Kovács Gábor,4K!,Barcs,2.0,1543/00003,2014-03-28,Tesco,TESCO ZRT,iratok-irodaszer,kampány elősegítés,K312B,2014-03-28,,,2426.0,2426.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4771,658,Kovács Gábor,4K!,Barcs,4.0,5085/00033,2014-04-04,MOL,MOL,üzemanyag,kampány elősegítés,K312D,2014-04-04,,,2061.0,2061.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4774,658,Kovács Gábor,4K!,Barcs,7.0,0302/00077,2014-04-06,Tesco,TESCO ZRT,üzemanyag olaj,kampány elősegítés,K312D,2014-04-06,,,15980.0,15980.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4777,658,Kovács Gábor,4K!,Barcs,2.0,207600030,2014-03-21,Tankszer,TANK-SZER KFT,üzemanyag,kampánycél,K312D,2014-03-21,,,33453.0,33453.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4780,658,Kovács Gábor,4K!,Barcs,5.0,5065/00025,2014-03-17,MOL,MOL,üzemanyag,kampánycél,K312D,2014-03-17,,,24624.0,24624.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4784,658,Kovács Gábor,4K!,Barcs,1.0,2084/00069,2014-03-29,Tankszer,TANK-SZER KFT,üzemanyag,kampánycél,K312D,2014-03-29,,,43363.0,43363.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4787,658,Kovács Gábor,4K!,Barcs,4.0,CPQEA 0153530,2014-03-16,TAKO-FASHION,TAKKO,reklámruhanemű,kampánycél,K342,2014-03-16,,,3280.0,3280.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4789,658,Kovács Gábor,4K!,Barcs,6.0,0022/00003,2014-03-10,HERVIS Kft.,HERVIS KFT,reklámruhanemű,kampánycél,K342,2014-03-10,,,15999.0,15999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4792,658,Kovács Gábor,4K!,Barcs,1.0,1605/2014,2014-03-25,Nzh. - System Kft,NZH - SYSTEM KFT,adathordozó,kampánycél,,2014-03-25,,,65890.0,65890.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4795,658,Kovács Gábor,4K!,Barcs,4.0,0043/00536,2014-03-23,SPAR,SPAR,élelmiszer kieg.,kampánycél,K312A,2014-03-23,,,2491.0,2491.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4798,658,Kovács Gábor,4K!,Barcs,7.0,0053/00201,2014-03-14,SPAR,SPAR,élelmiszer,kampánycél,K312A,2014-03-14,,,1630.0,1630.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4800,658,Kovács Gábor,4K!,Barcs,1.0,YK2EB 4088733,2014-03-23,SPG Sportcikk Kft.,SPG SPORTCIKK KFT,reklámruházat,kampánycél,K312E,2014-03-23,,,20980.0,20980.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4803,658,Kovács Gábor,4K!,Barcs,4.0,YK2EB 4042071,2014-03-22,Varjas ?,VARJAS,reklám tevékenysény elősegítése,kampány elősegítés,K342,2014-03-22,,,2650.0,2650.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
4804,658,Kovács Gábor,4K!,Barcs,5.0,YK2EB 6464857,2014-03-16,EUR.FAMILY,EURFAMILY,tisztítószer,kampány elősegítés,K313,2014-03-16,,,5060.0,5060.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
7170,737,Lázi Zoltán,MCP,Tiszaújváros,5.0,2577/00197,2014-03-11,OMV Benzin,OMV,benzin,"kampány, benzin",K312D,2014-03-11,5999.0,,5999.0,5999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfb09oWGkzeURoWk0/view?usp=drivesdk
4806,658,Kovács Gábor,4K!,Barcs,7.0,00000232,2014-03-08,SPAR,SPAR,élelmiszer + szem.,kampány elősegítés,K312A,2014-03-08,,,3322.0,3322.0,https://drive.google.com/file/d/0B1ve-jHPt_yfd1pIOTg0dGkyNlE/view?usp=drivesdk
6412,1052,Volner János,JOBBIK,Cegléd,10.0,VL1SA2663394,2014-03-25,"Ceglédi Televízió Egyszemélyes Közhasznú NONPROFIT Korlátolt Felelősségű Társaság 2700 Cegléd, Teleki u. 12.",CEGLÉDI TELEVÍZIÓ,"kampány média reklám, plakát","A Cegléd TV közvetítette Volner János Pest Megye 12.vk. országgyűlési képviselőjelölt ceglédi sajtótájékoztatóit, képviselői vitát, a CTV saját hirdetési felületeire Cegléd közterületein 30 db plakátot helyezett ki",K342,2014-04-04,30600.0,8262.0,38862.0,38862.0,https://drive.google.com/file/d/0B1ve-jHPt_yfeTNjeHhBY2pwM3c/view?usp=drivesdk
6413,1052,Volner János,JOBBIK,Cegléd,11.0,YK2SA4997834,2014-04-03,"Nagykőrösi Arany JánosKultuális Központ 2750 Nagykőrös, Szabadság tér 7.","NAGYKŐRÖSI ARANY JÁNOSKULTUÁLIS KÖZPONT 2750 NAGYKŐRÖS, SZABADSÁG TÉR 7",Terembérleti díj lakossági fórumhoz,Volner János Pest Megye 12. vk. ogy. képviselőjelölt bemutatkozása és Gyöngyösi Márton országgyűlési képviselő közös lakossági fóruma. 2014.04.03. 18:00-19:30,K333,2014-04-04,24250.0,0.0,24250.0,24250.0,https://drive.google.com/file/d/0B1ve-jHPt_yfeTNjeHhBY2pwM3c/view?usp=drivesdk
6414,1052,Volner János,JOBBIK,Cegléd,12.0,VO5B14-00016,2014-03-28,"Kossuth Művelődési Központ és Könyvtár 2700 Cegléd, Kossuth tér 5/a",KOSSUTH MŰV KP,kampány terembérleti díj lakossági fórumhoz,"Volner János Pest Megye 12. vk. országgyűlési képviselőjelölt és Berta Szilvia országgyűlési képviselő kampányzáró lakossági fóruma, 2014.03.27. 18:00-19:30",K333,2014-04-04,55118.0,14882.0,70000.0,70000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfeTNjeHhBY2pwM3c/view?usp=drivesdk
6415,1052,Volner János,JOBBIK,Cegléd,13.0,YK2SA2124290,2014-04-02,"Global-Food Centrum Kft. 2740 Abony, Hunyadi J. u. 16.","Global-Food Centrum Kft. 2740 Abony, Hunyadi J. u. 16.",Kampány terembérleti díj lakossági fórumhoz,Volner János Pest Megye 12. vk. országgyűlési képviselőjelölt kampányzárő lakossági fóruma 2014.04.02. 18:00-19:30 Nagyterem,K333,2014-04-04,14000.0,0.0,14000.0,14000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfeTNjeHhBY2pwM3c/view?usp=drivesdk
7174,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,1.0,JG9EP 2650731,2014-03-11,BLONDEX Kft.,BLONDEX KFT,irodaszer,plakát készítés,K312B,2014-03-11,7085.0,1913.0,8998.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7175,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,2.0,,2014-03-13,,,,,,2014-03-13,16976.0,4583.0,21559.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7176,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,3.0,,2014-03-17,,,,,,2014-03-17,33071.0,8929.0,42000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7177,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,4.0,,5014-03-21,,,,,,2014-03-21,18030.0,4868.0,22898.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7178,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,5.0,,2014-03-22,,,,,,2014-03-22,18110.0,4890.0,23000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7179,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,6.0,,2014-03-23,,,,,,2014-03-23,7872.0,2125.0,9997.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7180,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,7.0,,2014-03-24,,,,,,2014-03-24,6225.0,1681.0,7906.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7181,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,8.0,,2014-03-27,,,,,,2014-03-27,3150.0,850.0,4000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7182,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,1.0,,2014-03-11,,,,,,2014-03-21,30100.0,8127.0,38227.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7183,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,2.0,,2014-03-31,,,,,,2014-03-31,58800.0,15876.0,74676.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7184,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,3.0,,2014-03-28,,,,,,2014-03-28,58800.0,15876.0,74676.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7185,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,4.0,,2014-03-28,,,,,,2014-03-28,30100.0,8127.0,38227.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7186,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,5.0,,2014-03-18,,,,,,2014-03-17,78734.0,21258.0,99993.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7187,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,6.0,,2014-03-18,,,,,,2014-03-17,21766.0,5877.0,27643.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7188,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,7.0,,2014-03-19,,,,,,2014-03-19,100000.0,,100000.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
7189,763,Szász József,A HAZA NEM ELADÓ MOZGALOM PÁRT,Mátészalka,8.0,,2014-03-19,,,,,,2014-03-19,39398.0,10637.0,50035.0,,https://drive.google.com/file/d/0B1ve-jHPt_yfWHFhOHlXUmRUYzg/view?usp=drivesdk
346,808,Szőcs Norbert,JOBBIK,Mohács,2.0,A/705000837/0839/00006,2014-03-09,Shell Hungary Zrt.,SHELL,Shell fuelsave diesel,Elkészült óriásplakát hazaszállítása Pécs Budapest-Pécs 404 km,K312D,2014-03-09,7875.0,2126.0,10001.0,10001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa1Ayczl1azVTanc/view?usp=drivesdk
7190,617,Alföldi Lakatos Gábor,MCP,Debrecen,7.0,1803/19,2014-04-02,Penta-EP Kft.,PENTA-ÉP KFT,üzemanyag,utazáshoz,K312D,2014-04-02,2361.0,637.0,2998.0,2998.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbVVISVRaZTJSb2M/view?usp=drivesdk
3848,633,Mirkóczki Ádám,JOBBIK,Eger,1.0,"IE9SA
0036232",2014-03-03,RABÓ PLUSZ Kft.,RABÓ PLUSZ KFT,Reklám,K342- reklám és prop.,K342,2014-03-12,787400.0,212598.0,999998.0,1000000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfSnpKazFHbGhPZk0/view?usp=drivesdk
6556,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,9.0,20140324/2/000177,2014-03-24,OMV Hungária,OMV,üzemanyag,utazás,K312D,2014-03-24,,,33433.0,33433.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
6558,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,11.0,3/000129,2014-03-29,OMV Hungária,OMV,üzemanyag,utazás,K312D,2014-03-29,,,33938.0,33938.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
6561,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,14.0,6150003753012/00004,2014-03-12,TESCO,TESCO ZRT,élelmiszer alapanyag,megvendégelés,K312A,2014-03-12,,,49827.0,49827.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
6564,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,17.0,2992/00025,2014-03-12,TESCO,TESCO ZRT,élelmiszer alapanyag,megvendégelés,K312A,2014-03-12,,,27560.0,27560.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
6567,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,20.0,601000183 4971/00007,2014-03-17,MOL NYRT,MOL,üzemanyag,utazás,K312D,2014-03-17,,,35239.0,35239.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
6570,817,Klányi József,FÜGGETLEN JELÖLT,Salgótarján,23.0,A7330003582232/00033,2014-04-06,OMV Hungária,OMV,üzemanyag,utazás,K312D,2014-04-06,,,35013.0,35013.0,https://drive.google.com/file/d/0B1ve-jHPt_yfMWI1d1o3U1dCVlk/view?usp=drivesdk
4546,772,Adorján Béla,JOBBIK,Vásárosnamény,18.0,SM-2014/174,2014-04-02,,,szórólap készítés,lakossági fórum meghívó,K342,,7869.0,2124.0,9993.0,9993.0,https://drive.google.com/file/d/0B1ve-jHPt_yfQ2xsdV9TX3V1azQ/view?usp=drivesdk
4547,772,Adorján Béla,JOBBIK,Vásárosnamény,19.0,SM-2014/526,2014-04-02,Baráth KFT. Festék és Munkaruházati Bolt,BARÁTH KFT FESTÉK ÉS MUNKARUHÁZATI BOLT,"korongecset, metylan tapétaragasztó, Spakli, KITTFORT tapétaragasztó",politikai hirdetés kihelyezése,K313,,19249.0,5197.0,24446.0,24446.0,https://drive.google.com/file/d/0B1ve-jHPt_yfQ2xsdV9TX3V1azQ/view?usp=drivesdk
6418,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,4.0,5812/00194,2014-03-12,Mol.Rt.,MOL,K322 telefontöltés,kapcsolattartás a választókkal és a kampánycsapattal,K322,2014-03-12,3937.0,1063.0,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6419,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,5.0,A/7050000928/0833/00003,2014-03-16,Shell Hungary Zrt.,SHELL,K312d üzemanyag,"választükerületi kistelepülések, fórumok, kampányrendezvények egyéb kampány tevékenység szgk. utazás. Útvonal: Mezőcsát, Mezőkeresztes, Bükkábrány, Mezőnyárád, Ónod, Nyékládháza, Kács, Tibolddaróc, Sajólád, Répáshuta, Gelej Km.: 560",K312D,2014-03-16,17365.0,4689.0,22054.0,22054.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6420,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,6.0,5821/00197,2014-03-19,MOL Nyrt.,MOL,K312d üzemanyag,"választókerületi kitelepülések, fórumok, kampányrendezvények egyéb kampány tevékenység szgk. utazás. Útvonal: Mályi, Kistokaj, Csincse, Vatta, Bükkábrány, Sály, Tiszatarján, Emőd, Mályi, Mezőkeresztes, Bükkaranyos, Hejőpapi, Cserépfalu, Tard,Bükkzsérc. Km.:560",K312D,2014-03-19,16950.0,4577.0,21527.0,21527.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6421,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,7.0,7600000065/1497/000011,2014-03-22,Lukoil Mo. Kft.,LUKOIL,"K312d üzemanyag, autópálya matrica","Választókerületi kitelepülések, fórumok kampányrendezvények egyéb kampány tevékenység szgk. utazás. Útvonal: Sajóhídvég, Berzék, Egerlövő, Négyes, Tiszavalk, Borsodivánka, Hejőszalonta, Hejőkerezstúr, Ároktő, Szakáld. Km.: 360
Autópálya matrica 1 havi, utazás a kampányrendezvényekre és egyéb kampány eseményekre",K312D,2014-03-22,14287.0,3857.0,18144.0,18144.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6423,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,9.0,760000066/1503/00017,2014-03-27,Lukoil Mo. Kft.,LUKOIL,K312d üzemanyag,"választókerületi kitelepülések, fórumok, kampányrendezvények egyéb kampány tevékenység szgk. utazás. Útvonal: Mezőkeresztes,Emőd, Nagycsécs, Vatta, Hejőpapi, Tard, Ároktő, Mezőcsát, Nemesbikk, Muhi, Cserépváralja, Bogács, Hejőbába, Tiszakeszi, Borsodgeszt, Kisgyőr Km.:530",K312D,2014-03-27,15616.0,4216.0,19832.0,19832.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6425,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,11.0,760000065/1506/00017,2014-03-31,Lukoil Mo. Kft.,LUKOIL,K312d üzemanyag,"választókerületi kitelepülések, fórumok, kampányrendezvények egyéb kampány tevékenység szgk. utazás. Útvonal: Mezőcsát, Bogács, Szomolya, Sajólád, Hejőkeresztúr, Szakáld, Tiszatarján, Bükkzsérc, Mezőnagymihály, Gelej, Harsány, Négyes, Borsodivánka, Hejőpapi. Km.: 550",K312D,2014-03-31,16463.0,4445.0,20908.0,20908.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
6428,729,Nyeste László,"MSZP,EGYÜTT,DK,PM,MLP",Mezőkövesd,14.0,7600000066/1510/00011,2014-04-03,Lukoil.Mo. Kft.,LUKOIL,K312d üzemanyag,"Választókerületi kitelepülések, fórumok kampányrendezvények egyéb kampánytevékenység szgk. utazás. Útvonal: hejőkürt, Hejőbába,Szakáld, Szentistván, Mezőkeresztes, Mezőnyárád, Emőd, Sály, Szomolya, Nyékládháza, Egerlövő, Négyes. Km.: 420",K312D,2014-04-03,12717.0,3433.0,16150.0,16150.0,https://drive.google.com/file/d/0B1ve-jHPt_yfa2tZNmdsaUxIMzA/view?usp=drivesdk
5987,898,Jakab János,MCP,Szolnok,2.0,A/705000773/0862/00061,2014-03-26,SHELL,SHELL,"üzemanyag, diesel","népszerűsítő és kampány  körutak lebonyolításával kapcsolatos utazások, tárgyalások, egyeztetések más megyékkel",K312D,2014-03-26,21143.0,5708.0,26851.0,26851.0,https://drive.google.com/file/d/0B1ve-jHPt_yfdGhzc25fc21GOUk/view?usp=drivesdk
5989,898,Jakab János,MCP,Szolnok,2.0,A/705000779/0867/00071,2014-03-31,SHELL,SHELL,"üzemanyag,diesel","tárgyalások, oktatási-képzési kurzusokon való részvétel, kampányolás körutak",K312D,2014-03-31,21898.0,5913.0,27881.0,27881.0,https://drive.google.com/file/d/0B1ve-jHPt_yfdGhzc25fc21GOUk/view?usp=drivesdk
5990,898,Jakab János,MCP,Szolnok,1.0,A/7050000779/0871/00027,2014-04-04,SHELL,SHELL,"üzemanyag, diesel","kampányrendezvények, kongresszusok, oktató kurzusok, egyeztetett tárgyalásokon való részvétel - utazás",K312D,2014-04-04,12676.0,3422.0,16098.0,16098.0,https://drive.google.com/file/d/0B1ve-jHPt_yfdGhzc25fc21GOUk/view?usp=drivesdk
5991,898,Jakab János,MCP,Szolnok,1.0,SZ/SA 1897/12,2014-04-01,HVISZTTRADE KFT.,HVISZTTRADE KFT,"kampányrendezvény szervezése, lebonyolítása.terembérlet,szervezés","Terembérlet, szórólap terjesztés,rendezvény meghirdetése - lebonyolítása, terembiztosítás, hang-fénytechnika,takarítás",K333,2014-04-01,610236.0,164769.0,775000.0,775000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfdGhzc25fc21GOUk/view?usp=drivesdk
6075,705,Borbély József,TEMPO,Kecskemét,31.0,VE400035,2014-03-26,SDP Hungária Kft.,SDP HUNGÁRIA KFT,szórólap,kampánycélú utazás,K342,2014-04-04,39360.0,10627.0,49987.0,49987.0,https://drive.google.com/file/d/0B1ve-jHPt_yfbTMwREFOMU1OeFk/view?usp=drivesdk
6511,646,Dr. Léhmann György,ÉLŐLÁNC,Siófok,4.0,A7333000590/0954/00038,2014-04-04,OMV Hungária Kft.,OMV,üzemanyag,matricás utazás,K312D,2014-04-04,10813.0,2920.0,13733.0,13733.0,https://drive.google.com/file/d/0B1ve-jHPt_yfTzV3LWNpLUJNQnc/view?usp=drivesdk
6512,646,Dr. Léhmann György,ÉLŐLÁNC,Siófok,5.0,FH7S-A019975,2014-03-26,ABMarketing Kft.,AB MARKETING KFT,hirdetés,reklámozás,K342,2014-03-26,44095.0,11905.0,56000.0,56000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfTzV3LWNpLUJNQnc/view?usp=drivesdk
6514,646,Dr. Léhmann György,ÉLŐLÁNC,Siófok,7.0,YK2SA 7124829,2014-03-21,Sióprint Bt.,SIÓPRINT BT,választási szóróanyag,szórólap készítése,K342,2014-03-21,220630.0,59570.0,280200.0,280200.0,https://drive.google.com/file/d/0B1ve-jHPt_yfTzV3LWNpLUJNQnc/view?usp=drivesdk
7193,847,Nagy Attila,FÜGGETLEN JELÖLT,Hódmezővásárhely,2.0,,2014-03-13,,,,,,2014-03-13,3489.0,1016.0,4780.0,4780.0,https://drive.google.com/file/d/0B1ve-jHPt_yfcTZEb2lERTVEYXM/view?usp=drivesdk
6519,646,Dr. Léhmann György,ÉLŐLÁNC,Siófok,12.0,150065962,2014-03-26,Magyar Posta Zrt.,MAGYAR POST ZRT,reklámanyag terjesztés,szóróanyag terjesztés,K342,2014-04-03,9800.0,2646.0,12446.0,12446.0,https://drive.google.com/file/d/0B1ve-jHPt_yfTzV3LWNpLUJNQnc/view?usp=drivesdk
7191,668,Kristóf Csaba,MEGÚJULÁSPÁRT,Barcs,3.0,DQ3SA 0357253,2014-04-11,MagyarországMegújulásáért,MAGYARORSZÁG MEGÚJULÁSÁÉRT,Propaganda tevékenység,propagandatevékenységről végszámla,K342,2014-04-11,0.0,0.0,0.0,0.0,https://drive.google.com/file/d/0B1ve-jHPt_yfRkt4Y3JwS2kxOTQ/view?usp=drivesdk
6184,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,1.0,14/00472,2014-03-10,Szvétek Sándor Natibázis,SZVÉTEK SÁNDOR,farost lap,"Plakáttartó, felhasználási ideje nem haladta meg az egy évet, felhasználás során részben vagy egészben megsérült, apritékolásra kerültek. 2014 március 24. - április 6 között kerültek felhasználásra",K313,2014-03-11,109062.0,29447.0,138509.0,138509.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
6185,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,2.0,14/1227,2014-03-13,DRNK_Ker Kft.,DRNK_KER KFT,plakát és meghívók,"a plakátokra a farostlapokra ragasztva 2014 március 24. és április 6 között kerültek felhasználásra választókörzetem mind a 29 településén. A meghívól 2014 február 20 - 2014 április 2 között kerültek felhasználásra a településeken tartott rendezvények meghívójaként, amelyeket minden lakásba eljuttattunk. ",K342,2014-03-14,217070.0,58609.0,275679.0,275679.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
6187,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,5.0,SZA00063/2014,2014-03-18,KORNONAfm100 - Kalocsa i Rádió Bt.,KORNONAFM100 - KALOCSA I RÁDIÓ BT,internet hirdetés,A hirdetés az internetes felületen 2014.03.24. - április 6. között jelent meg nagy banner formában. A koronaradio.hu az ÁSZ honlapján megtalálható a hirdetési tarifáival.,K342,2014-03-25,2100.0,5670.0,26670.0,26670.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
6188,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,6.0,JY9EA4409607,2014-01-18,Reflex Szociális Szövetkezet,REFLEX SZOCIÁLIS SZÖVETKEZET,Reklámfilm készítés,"Dunavecsén 2014.03.18-án készült a film rendezvényünkről, amelyet a későbbiekben több kampány rendezvényen lejátszottunk",K342,2014-03-25,30000.0,0.0,30000.0,30000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
6190,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,7.0,UK1SA6555599,2014-03-26,SevaDesign Kft.,SEVA DESIGN KFT,Kistérségi Miújság hirdetés,A hirdetés az újság 2014. márciusi számában jelent meg. A Kistérségi Miújság az ÁSZ honlapján megtalálható hirdetési tarifáival.,K342,2014-03-27,100000.0,27000.0,127000.0,127000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
6191,717,Font Sándor,"FIDESZ,KDNP",Kalocsa,8.0,150066517,2014-04-01,Magyar Posta Zrt.,MAGYAR POST ZRT,Postai Kézbesítés,Külterületi  postaládákba jutattunk el szórólapot a posta segítségével 2014.03.24-től,,2014-04-02,6200.0,1680.0,7902.0,7902.0,https://drive.google.com/file/d/0B1ve-jHPt_yfZTFpdDZUeUlqN0k/view?usp=drivesdk
2869,606,Magyarné Marincsák Ibolya,FÜGGETLEN JELÖLT,Hajdúszoboszló,3.0,000083/2014,2014-03-19,Litográfia Kft.,LITOGRÁFIA KFT,szórólap terjesztés,15 település szórólapozás,K342,2014-03-19,533160.0,143953.0,677113.0,677113.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUXFRMG80b09fa1U/view?usp=drivesdk
